City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
113,Chicama,PE,2020-06-17 22:47:29,-7.84,-79.15,67.24,72,1,7.58
114,Avarua,CK,2020-06-17 22:47:29,-21.21,-159.78,71.6,78,65,8.05
115,Tiksi,RU,2020-06-17 22:47:30,71.69,128.87,52.92,66,100,6.67
116,Anadyr,RU,2020-06-17 22:47:30,64.75,177.48,71.01,43,28,6.71
117,Yellowknife,CA,2020-06-17 22:47:30,62.46,-114.35,57.2,50,40,11.41
118,Haines Junction,CA,2020-06-17 22:47:31,60.75,-137.51,61.86,42,36,12.12
119,Camapua,BR,2020-06-17 22:47:31,-19.53,-54.04,71.94,62,52,7.61
120,Virginia Beach,US,2020-06-17 22:47:32,36.85,-75.98,75.0,78,75,9.17
121,Kodiak,US,2020-06-17 22:47:32,57.79,-152.41,51.8,87,90,16.11
122,Totoral,PE,2020-06-17 22:47:33,-17.41,-70.36,58.78,49,39,1.05
123,Tiznit,MA,2020-06-17 22:47:33,29.58,-9.5,66.42,56,17,2.98
124,Khasan,RU,2020-06-17 22:47:34,42.43,130.64,58.26,94,100,8.61
125,Bengkulu,ID,2020-06-17 22:47:34,-3.8,102.27,76.08,87,59,4.97
126,Aginskoye,RU,2020-06-17 22:47:35,51.1,114.53,57.6,55,0,13.65
127,Te Anau,NZ,2020-06-17 22:47:35,-45.42,167.72,40.73,78,28,6.4
128,Bredasdorp,ZA,2020-06-17 22:47:36,-34.53,20.04,42.8,93,0,4.94
129,Arraial Do Cabo,BR,2020-06-17 22:47:37,-22.97,-42.03,71.6,68,20,9.17
130,Megion,RU,2020-06-17 22:47:37,61.03,76.11,46.4,93,75,8.95
131,Makakilo City,US,2020-06-17 22:47:38,21.35,-158.09,86.0,54,75,5.82
132,Khalkhal,IR,2020-06-17 22:46:18,37.62,48.53,56.95,45,11,6.08
133,Kununurra,AU,2020-06-17 22:47:39,-15.77,128.73,64.4,45,0,4.7
134,Lazaro Cardenas,MX,2020-06-17 22:47:39,17.96,-102.2,85.73,63,0,12.53
135,Poum,NC,2020-06-17 22:47:40,-20.23,164.02,74.52,70,96,12.97
136,Hobart,AU,2020-06-17 22:47:40,-42.88,147.33,34.0,86,20,6.93
137,Flinders,AU,2020-06-17 22:47:41,-34.58,150.86,55.99,85,74,1.01
138,Juazeiro,BR,2020-06-17 22:47:41,-9.41,-40.5,78.8,57,25,6.93
139,Ahipara,NZ,2020-06-17 22:47:42,-35.17,173.17,61.0,84,69,9.48
140,Tautira,PF,2020-06-17 22:47:42,-17.73,-149.15,82.4,74,75,4.7
141,Maya,PH,2020-06-17 22:47:42,11.27,124.06,83.34,75,100,4.41
142,Qasigiannguit,GL,2020-06-17 22:47:43,68.82,-51.19,39.2,83,55,6.93
143,San Andres,CO,2020-06-17 22:47:43,12.58,-81.7,84.2,83,75,11.41
