City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
304,Yerbogachen,RU,2020-06-18 16:46:02,61.28,108.01,52.25,63,20,1.86
305,Garowe,SO,2020-06-18 16:46:02,8.41,48.48,86.86,39,85,16.24
306,Palmer,US,2020-06-18 16:46:03,42.16,-72.33,84.0,51,40,3.36
307,Mahates,CO,2020-06-18 16:46:03,10.23,-75.19,89.02,64,84,8.14
308,Kasongo-Lunda,CD,2020-06-18 16:46:03,-6.47,16.82,76.06,34,11,2.46
309,Berdigestyakh,RU,2020-06-18 16:46:03,62.1,126.7,56.32,67,31,3.65
310,Belen,TR,2020-06-18 16:46:04,36.49,36.22,80.6,47,40,11.41
311,Nelson Bay,AU,2020-06-18 16:46:04,-32.72,152.15,52.0,93,40,5.82
312,Florianopolis,BR,2020-06-18 16:45:24,-27.61,-48.5,78.01,64,20,14.99
313,Susanville,US,2020-06-18 16:46:04,40.42,-120.65,66.99,28,1,5.82
314,Moose Factory,CA,2020-06-18 16:46:04,51.26,-80.61,86.0,42,1,11.41
315,Tasnad,RO,2020-06-18 16:46:05,47.48,22.58,70.0,77,40,3.36
316,San Cristobal,VE,2020-06-18 16:46:05,7.77,-72.22,84.2,70,40,4.7
317,Caravelas,BR,2020-06-18 16:46:05,-17.71,-39.25,74.7,86,74,8.19
318,Haines Junction,CA,2020-06-18 16:46:05,60.75,-137.51,57.0,55,100,0.72
319,Rivne,UA,2020-06-18 16:46:06,50.62,26.23,78.01,56,44,8.79
320,Belmonte,BR,2020-06-18 16:46:06,-15.86,-38.88,71.6,88,75,3.36
321,Kindu,CD,2020-06-18 16:46:06,-2.95,25.95,75.85,54,59,1.41
322,Iraquara,BR,2020-06-18 16:46:06,-12.25,-41.62,72.81,63,87,10.4
323,Seoul,KR,2020-06-18 16:46:06,37.57,126.98,71.6,78,90,6.93
324,Hirara,JP,2020-06-18 16:41:35,24.8,125.28,83.84,85,100,24.16
325,Pangai,TO,2020-06-18 16:46:07,-19.8,-174.35,74.53,76,45,19.42
326,Amapa,BR,2020-06-18 16:46:07,1.0,-52.0,79.81,94,61,5.12
327,Narsaq,GL,2020-06-18 16:46:07,60.92,-46.05,48.2,57,75,9.17
328,Chitral,PK,2020-06-18 16:46:07,35.85,71.79,73.56,29,18,1.39
329,Nara,JP,2020-06-18 16:42:10,34.69,135.8,66.0,83,100,12.48
330,Hovd,MN,2020-06-18 16:46:08,48.01,91.64,64.89,27,40,6.46
331,Pestravka,RU,2020-06-18 16:46:08,52.41,49.96,63.05,75,67,14.99
332,Dingle,PH,2020-06-18 16:46:08,11.0,122.67,76.51,91,100,5.97
333,Posse,BR,2020-06-18 16:46:08,-14.09,-46.37,79.99,42,5,11.3
334,Atambua,ID,2020-06-18 16:46:09,-9.11,124.89,71.47,90,90,6.31
335,Benghazi,LY,2020-06-18 16:46:09,32.12,20.07,77.68,53,0,4.41
336,Lorengau,PG,2020-06-18 16:46:09,-2.02,147.27,83.07,75,33,8.12
337,Rio Gallegos,AR,2020-06-18 16:46:10,-51.62,-69.22,39.2,93,90,5.82
338,Vila,PT,2020-06-18 16:46:10,42.03,-8.16,71.01,68,20,9.17
339,Abalak,RU,2020-06-18 16:46:10,58.13,68.59,43.75,90,64,6.31
340,Emporia,US,2020-06-18 16:46:10,38.4,-96.18,84.2,54,1,19.46
341,Pacific Grove,US,2020-06-18 16:46:10,36.62,-121.92,75.99,63,1,3.85
342,Portobelo,PA,2020-06-18 16:46:11,9.55,-79.65,77.0,94,91,8.99
343,Klaksvik,FO,2020-06-18 16:46:11,62.23,-6.59,51.8,87,98,2.24
344,Georgiyevka,KZ,2020-06-18 16:46:11,43.04,74.71,71.6,35,40,4.47
345,Mayo,US,2020-06-18 16:46:11,38.89,-76.51,78.8,78,1,8.05
346,Pemberton,CA,2020-06-18 16:46:11,50.32,-122.8,59.0,67,40,0.92
347,Pag,HR,2020-06-18 16:46:12,44.45,15.06,75.2,50,20,10.29
348,Mweka,CD,2020-06-18 16:46:12,-4.85,21.57,73.02,34,50,0.98
349,Kushmurun,KZ,2020-06-18 16:46:12,52.45,64.63,55.24,54,27,8.61
350,Tilichiki,RU,2020-06-18 16:46:12,60.47,166.1,48.63,88,0,3.4
351,Catamarca,AR,2020-06-18 16:41:44,-28.47,-65.79,73.0,45,15,8.01
352,Lebu,CL,2020-06-18 16:46:13,-37.62,-73.65,53.33,91,100,15.61
353,Uvat,RU,2020-06-18 16:46:13,59.14,68.9,44.58,71,43,6.96
354,Newport,GB,2020-06-18 16:46:13,51.59,-3.0,60.01,98,100,2.17
355,Avera,US,2020-06-18 16:46:13,33.19,-82.53,82.4,54,75,8.05
356,Kieta,PG,2020-06-18 16:46:13,-6.22,155.63,78.91,80,1,3.6
357,Nago,JP,2020-06-18 16:46:14,26.59,127.98,82.4,88,40,19.46
358,Chake Chake,TZ,2020-06-18 16:46:14,-5.25,39.77,77.31,78,99,14.12
359,Moura,PT,2020-06-18 16:46:14,38.14,-7.45,80.6,32,20,11.41
360,Talnakh,RU,2020-06-18 16:46:14,69.49,88.4,48.2,49,95,8.95
361,Pitanga,BR,2020-06-18 16:46:15,-24.76,-51.76,69.3,66,100,9.22
362,Shumikha,RU,2020-06-18 16:46:15,55.23,63.3,48.43,69,3,5.53
363,Negombo,LK,2020-06-18 16:46:15,7.21,79.84,84.2,83,40,11.41
364,Dangriga,BZ,2020-06-18 16:46:15,16.97,-88.23,82.99,94,75,3.36
365,Salina Cruz,MX,2020-06-18 16:45:06,16.17,-95.2,91.6,50,100,10.09
366,Dubti,ET,2020-06-18 16:46:16,11.74,41.09,101.98,10,98,15.32
367,Tumut,AU,2020-06-18 16:46:16,-35.3,148.22,43.88,82,11,3.15
368,Vila Velha,BR,2020-06-18 16:41:18,-20.33,-40.29,77.0,73,20,6.93
369,San Pedro De Macoris,DO,2020-06-18 16:46:16,18.46,-69.3,89.6,66,40,18.34
370,Deputatskiy,RU,2020-06-18 16:46:16,69.3,139.9,61.54,65,25,1.9
371,Bundaberg,AU,2020-06-18 16:46:16,-24.85,152.35,63.0,93,40,8.05
372,Sabang,ID,2020-06-18 16:46:17,5.89,95.32,84.16,74,73,10.51
373,Brae,GB,2020-06-18 16:46:17,60.4,-1.35,57.2,87,7,10.29
374,Kamenka,RU,2020-06-18 16:46:17,51.32,42.77,75.0,72,1,1.01
375,Oktyabrskoye,RU,2020-06-18 16:46:17,43.06,44.74,64.4,93,75,6.71
376,Limon,CR,2020-06-18 16:46:18,10.0,-83.03,82.4,78,100,9.17
377,Inta,RU,2020-06-18 16:46:18,66.03,60.17,43.83,61,99,9.33
378,Vawkavysk,BY,2020-06-18 16:46:18,53.16,24.45,72.72,85,58,8.08
379,Kichera,RU,2020-06-18 16:46:18,55.94,110.1,48.69,60,0,2.35
380,Buribay,RU,2020-06-18 16:46:18,51.96,58.16,59.7,65,13,11.56
381,Karakol,KG,2020-06-18 16:46:19,42.49,78.39,51.51,66,100,5.37
382,Tocopilla,CL,2020-06-18 16:46:19,-22.09,-70.2,69.85,47,17,4.34
383,Bemidji,US,2020-06-18 16:46:19,47.47,-94.88,73.0,83,75,8.05
384,Half Moon Bay,US,2020-06-18 16:46:19,37.46,-122.43,75.99,59,1,4.7
385,Provost,CA,2020-06-18 16:46:19,52.35,-110.27,55.83,52,2,10.36
386,Obanazawa,JP,2020-06-18 16:46:20,38.6,140.4,61.07,87,96,1.86
387,Saint Paul,US,2020-06-18 16:44:10,44.94,-93.09,79.0,73,75,3.36
388,Semenivka,UA,2020-06-18 16:46:20,52.18,32.58,72.43,81,36,7.27
389,Clyde River,CA,2020-06-18 16:46:20,70.47,-68.59,32.0,91,90,5.82
390,Vardo,NO,2020-06-18 16:46:20,70.37,31.11,44.4,80,82,24.81
391,Nioki,CD,2020-06-18 16:46:21,-2.72,17.68,78.42,41,88,2.77
392,Santiago,CL,2020-06-18 16:43:02,-33.46,-70.65,48.2,81,90,2.33
393,Vasai,IN,2020-06-18 16:41:39,19.47,72.8,80.6,100,90,4.7
394,Saint George,US,2020-06-18 16:42:15,37.1,-113.58,78.01,17,1,6.93
395,Usinsk,RU,2020-06-18 16:46:21,65.99,57.53,44.51,60,72,4.14
396,Iisalmi,FI,2020-06-18 16:46:22,63.56,27.19,69.8,83,20,10.29
397,Hualmay,PE,2020-06-18 16:46:22,-11.1,-77.61,68.9,65,55,8.75
398,Baykit,RU,2020-06-18 16:46:22,61.67,96.37,56.7,59,70,4.32
399,Ahuimanu,US,2020-06-18 16:46:22,21.44,-157.84,87.8,58,90,8.05
400,Halifax,CA,2020-06-18 16:44:42,44.65,-63.57,84.99,49,12,5.01
401,Mamlyutka,KZ,2020-06-18 16:46:23,54.94,68.54,47.23,78,11,7.92
402,Dibrugarh,IN,2020-06-18 16:44:22,27.48,94.9,76.35,95,97,7.05
403,Velyka Pysarivka,UA,2020-06-18 16:46:23,50.43,35.48,70.79,80,72,7.18
404,Port-Gentil,GA,2020-06-18 16:46:23,-0.72,8.78,77.0,83,75,11.41
405,Santa Cruz,BO,2020-06-18 16:41:30,-17.8,-63.17,84.2,61,40,27.51
406,Suzdal,RU,2020-06-18 16:46:24,56.43,40.44,69.87,87,2,6.49
407,Barranca,PE,2020-06-18 16:43:05,-10.75,-77.77,68.11,67,55,8.52
408,Whitehorse,CA,2020-06-18 16:43:52,60.72,-135.05,51.01,76,90,13.87
409,Dasoguz,TM,2020-06-18 16:46:24,41.84,59.97,82.4,24,0,4.7
410,Cananeia,BR,2020-06-18 16:46:24,-25.01,-47.93,79.39,56,93,6.51
411,Saint-Augustin,CA,2020-06-18 16:46:25,51.23,-58.65,59.72,74,100,3.83
412,Okato,NZ,2020-06-18 16:46:25,-39.2,173.88,51.01,87,59,1.99
413,Hay River,CA,2020-06-18 16:46:25,60.82,-115.8,64.4,59,20,11.41
414,Singaparna,ID,2020-06-18 16:46:25,-7.35,108.11,72.57,91,86,1.88
415,Islamkot,PK,2020-06-18 16:46:25,24.7,70.18,92.14,53,69,15.23
416,Hastings,GB,2020-06-18 16:43:51,50.86,0.57,66.99,82,1,16.11
417,Ukiah,US,2020-06-18 16:46:26,39.15,-123.21,73.0,45,1,1.48
418,Millinocket,US,2020-06-18 16:46:26,45.66,-68.71,89.6,29,1,6.93
419,Asau,RO,2020-06-18 16:46:26,46.43,26.4,66.0,88,85,1.28
420,Luwuk,ID,2020-06-18 16:46:26,-0.95,122.79,77.85,78,93,5.17
421,Chuy,UY,2020-06-18 16:46:26,-33.7,-53.46,67.5,68,48,14.2
422,Port-Cartier,CA,2020-06-18 16:42:06,50.03,-66.87,77.0,50,75,8.05
423,Le Port,RE,2020-06-18 16:46:27,-20.94,55.29,71.6,64,79,20.8
424,Sofrino,RU,2020-06-18 16:46:27,56.15,37.97,82.99,56,24,8.95
425,Impfondo,CG,2020-06-18 16:46:27,1.64,18.07,80.17,55,54,1.99
426,Kutum,SD,2020-06-18 16:46:27,14.2,24.67,84.29,31,87,6.85
427,Khasan,RU,2020-06-18 16:46:28,42.43,130.64,57.0,91,100,6.17
428,Harlingen,US,2020-06-18 16:46:28,26.19,-97.7,89.6,59,75,13.87
429,Rampur Hat,IN,2020-06-18 16:42:08,24.17,87.78,83.35,84,71,6.46
430,Arlit,NE,2020-06-18 16:46:28,18.74,7.39,105.94,7,9,11.21
431,Puerto Madryn,AR,2020-06-18 16:46:29,-42.77,-65.04,59.11,43,48,23.64
432,Dunedin,NZ,2020-06-18 16:45:05,-45.87,170.5,42.01,77,67,1.01
433,Antofagasta,CL,2020-06-18 16:46:29,-23.65,-70.4,60.8,82,75,13.87
434,Ferrol,ES,2020-06-18 16:46:29,43.48,-8.24,64.99,55,12,9.17
435,Otane,NZ,2020-06-18 16:46:29,-39.88,176.63,55.0,92,100,8.99
436,Chagoda,RU,2020-06-18 16:46:29,59.16,35.33,75.67,71,71,5.84
437,Ilhabela,BR,2020-06-18 16:46:30,-23.78,-45.36,76.01,55,78,3.69
438,Atasu,KZ,2020-06-18 16:46:30,48.68,71.64,63.59,49,64,5.99
439,Aykhal,RU,2020-06-18 16:46:30,66.0,111.5,59.0,47,82,6.71
440,Senanga,ZM,2020-06-18 16:46:30,-16.12,23.27,61.03,47,14,6.78
441,Barra Patuca,HN,2020-06-18 16:46:30,15.8,-84.28,84.96,72,90,12.01
442,Havelock,US,2020-06-18 16:46:31,34.88,-76.9,82.0,57,75,10.29
443,Abu Samrah,SY,2020-06-18 16:46:31,35.3,37.18,73.06,45,0,21.16
444,Sorochinsk,RU,2020-06-18 16:46:31,52.43,53.16,58.75,67,1,11.7
445,Kununurra,AU,2020-06-18 16:46:31,-15.77,128.73,64.4,37,0,8.93
446,Hami,CN,2020-06-18 16:46:31,42.8,93.45,84.72,22,0,18.99
447,Taga,RO,2020-06-18 16:46:32,46.95,24.05,66.0,100,40,2.24
448,Bone,DE,2020-06-18 16:46:32,51.97,12.14,68.0,89,100,5.01
449,Praia,CV,2020-06-18 16:45:36,14.92,-23.51,87.8,48,0,28.86
450,Port Hardy,CA,2020-06-18 16:46:03,50.7,-127.42,55.4,87,90,3.36
451,Kiseljak,BA,2020-06-18 16:46:33,43.94,18.08,69.8,77,20,8.05
452,Calvia,ES,2020-06-18 16:46:33,39.57,2.51,77.0,61,0,10.29
453,Danilovka,RU,2020-06-18 16:46:33,50.36,44.12,75.04,68,21,7.65
454,Sao Cristovao,BR,2020-06-18 16:46:33,-11.01,-37.21,78.8,83,75,9.17
455,Lichinga,MZ,2020-06-18 16:46:34,-13.31,35.24,60.8,77,75,8.05
456,Jieshi,CN,2020-06-18 16:46:34,22.81,115.83,82.74,85,54,9.66
457,Lagoa,PT,2020-06-18 16:46:23,39.05,-27.98,65.01,87,31,14.92
458,Salur,IN,2020-06-18 16:46:34,18.53,83.22,81.3,72,100,3.09
459,Kismayo,SO,2020-06-18 16:46:34,-0.36,42.55,78.87,78,84,16.24
460,Yokadouma,CM,2020-06-18 16:46:35,3.52,15.05,75.0,84,87,2.1
461,Toamasina,MG,2020-06-18 16:46:35,-18.17,49.38,68.0,88,40,13.87
462,Nemuro,JP,2020-06-18 16:46:35,43.32,145.57,52.75,95,50,6.55
463,Warrnambool,AU,2020-06-18 16:46:35,-38.38,142.48,51.01,89,100,13.89
464,Yoichi,JP,2020-06-18 16:46:36,43.2,140.77,57.99,99,97,5.26
465,Codrington,AU,2020-06-18 16:46:36,-38.27,141.97,50.23,84,100,11.88
466,Sembe,CG,2020-06-18 16:46:36,1.65,14.58,75.24,84,38,1.63
467,Kawalu,ID,2020-06-18 16:46:36,-7.38,108.21,73.44,92,91,1.45
468,Zhoucheng,CN,2020-06-18 16:46:36,35.91,116.31,62.8,87,7,4.0
469,Pokrovsk,UA,2020-06-18 16:46:37,48.28,37.18,67.98,71,83,7.99
470,Puri,IN,2020-06-18 16:46:37,19.8,85.85,82.4,88,75,5.82
471,Chapais,CA,2020-06-18 16:46:37,49.78,-74.85,84.2,35,1,8.05
472,Yulara,AU,2020-06-18 16:46:37,-25.24,130.99,48.2,39,0,4.7
473,Araxa,BR,2020-06-18 16:45:11,-19.59,-46.94,71.6,56,75,9.17
474,Killybegs,IE,2020-06-18 16:46:38,54.63,-8.45,62.01,87,20,11.41
475,Belyy,RU,2020-06-18 16:46:38,55.84,32.94,75.36,73,0,3.29
476,Bertoua,CM,2020-06-18 16:46:38,4.58,13.68,72.1,93,94,2.51
477,Tabou,CI,2020-06-18 16:46:38,4.42,-7.35,79.83,77,79,8.95
478,Barao De Melgaco,BR,2020-06-18 16:46:21,-16.19,-55.97,91.4,33,27,11.41
479,Eyrarbakki,IS,2020-06-18 16:46:39,63.86,-21.15,53.6,50,75,20.8
480,Salamiyah,SY,2020-06-18 16:46:39,35.01,37.05,70.79,52,0,24.34
481,Kirensk,RU,2020-06-18 16:46:39,57.79,108.11,47.03,91,18,2.93
482,Beloha,MG,2020-06-18 16:46:39,-25.17,45.05,63.95,80,10,14.03
483,Darhan,MN,2020-06-18 16:46:39,49.49,105.92,61.43,81,99,5.28
484,Manzhouli,CN,2020-06-18 16:46:39,49.6,117.43,60.35,55,35,1.43
485,Jega,NG,2020-06-18 16:46:40,12.22,4.38,95.02,37,83,5.57
486,Feltre,IT,2020-06-18 16:46:40,46.02,11.91,66.99,92,42,2.44
487,Guantanamo,CU,2020-06-18 16:46:40,20.14,-75.21,86.0,84,75,13.87
488,Khandbari,NP,2020-06-18 16:46:40,27.37,87.2,74.55,74,92,0.54
489,Vestmanna,FO,2020-06-18 16:46:40,62.16,-7.17,51.8,87,99,2.24
490,Babu,CN,2020-06-18 16:46:41,24.42,111.52,78.03,85,76,2.42
491,San Jeronimo,PE,2020-06-18 16:46:41,-11.95,-75.28,60.94,44,48,1.99
492,Huambo,AO,2020-06-18 16:46:41,-12.78,15.74,59.81,43,0,5.95
493,Bac Lieu,VN,2020-06-18 16:42:01,9.29,105.72,82.8,77,100,6.55
494,Kamaishi,JP,2020-06-18 16:46:41,39.27,141.88,64.94,68,100,4.92
495,Staraya Poltavka,RU,2020-06-18 16:46:42,50.48,46.48,76.62,63,37,9.69
496,Nioro,GM,2020-06-18 16:46:42,13.35,-15.75,104.68,23,0,2.19
497,Ponta Delgada,PT,2020-06-18 16:46:42,37.73,-25.67,64.4,77,75,13.87
498,Luderitz,NA,2020-06-18 16:46:42,-26.65,15.16,87.8,15,0,4.7
499,Isangel,VU,2020-06-18 16:46:16,-19.55,169.27,72.23,81,4,12.21
500,Rach Gia,VN,2020-06-18 16:46:43,10.02,105.08,83.21,82,99,9.42
501,Mayumba,GA,2020-06-18 16:46:43,-3.43,10.66,74.55,84,62,7.43
502,Teguise,ES,2020-06-18 16:46:43,29.06,-13.56,75.2,78,40,18.34
503,Flagstaff,US,2020-06-18 16:45:59,35.2,-111.65,73.0,25,1,6.93
504,Liuhe,CN,2020-06-18 16:46:44,42.24,125.72,56.93,90,60,2.21
505,Dawlatabad,AF,2020-06-18 16:46:44,36.41,64.91,80.91,15,0,7.47
506,Dekar,BW,2020-06-18 16:46:44,-21.53,21.93,54.61,43,0,6.78
507,Fomboni,KM,2020-06-18 16:46:44,-12.28,43.74,77.41,71,29,17.11
508,Iralaya,HN,2020-06-18 16:46:44,15.0,-83.23,87.8,70,40,9.17
509,Vila Franca Do Campo,PT,2020-06-18 16:46:34,37.72,-25.43,64.4,77,75,13.87
510,Sinnamary,GF,2020-06-18 16:46:45,5.38,-52.95,79.66,87,36,12.21
511,Vestmannaeyjar,IS,2020-06-18 16:46:45,63.44,-20.27,51.8,71,40,23.04
512,Surt,LY,2020-06-18 16:46:46,31.21,16.59,85.06,33,0,17.2
513,Bereznik,RU,2020-06-18 16:46:46,62.86,42.71,64.42,54,57,5.08
514,Dawson Creek,CA,2020-06-18 16:46:46,55.77,-120.24,64.4,68,1,6.93
515,Moctezuma,MX,2020-06-18 16:46:46,29.8,-109.67,93.38,14,0,11.36
516,Umm Lajj,SA,2020-06-18 16:46:47,25.02,37.27,88.2,39,18,12.12
517,Sabha,LY,2020-06-18 16:46:47,27.04,14.43,96.15,10,0,8.41
518,Buala,SB,2020-06-18 16:46:47,-8.14,159.59,80.15,80,14,4.32
519,Maniitsoq,GL,2020-06-18 16:46:47,65.42,-52.9,39.96,79,14,11.01
520,Sao Borja,BR,2020-06-18 16:46:47,-28.66,-56.0,76.95,64,50,14.74
521,Te Anau,NZ,2020-06-18 16:46:48,-45.42,167.72,32.67,94,36,1.52
522,Lillooet,CA,2020-06-18 16:46:48,50.69,-121.94,66.2,55,1,10.29
523,Hofn,IS,2020-06-18 16:46:48,64.25,-15.21,50.0,81,90,13.87
524,Tucurui,BR,2020-06-18 16:46:48,-3.77,-49.67,88.66,53,52,6.33
525,Hobyo,SO,2020-06-18 16:46:48,5.35,48.53,79.81,72,41,28.12
526,Prosperous,IE,2020-06-18 16:46:49,53.29,-6.75,60.8,93,75,6.93
527,San-Pedro,CI,2020-06-18 16:46:49,4.75,-6.64,78.44,82,99,8.46
528,Bengkulu,ID,2020-06-18 16:46:49,-3.8,102.27,76.57,91,100,5.77
529,Westport,US,2020-06-18 16:46:49,41.14,-73.36,77.0,83,75,5.82
530,Saint-Michel-Des-Saints,CA,2020-06-18 16:42:06,46.68,-73.92,87.44,34,46,7.85
531,Gat,IL,2020-06-18 16:46:04,31.61,34.76,79.0,70,0,9.73
532,Monrovia,LR,2020-06-18 16:46:50,6.3,-10.8,82.4,83,75,11.41
533,Trairi,BR,2020-06-18 16:46:50,-3.28,-39.27,84.67,63,0,12.64
534,Dali,CN,2020-06-18 16:46:51,25.7,100.18,64.11,80,100,4.47
535,Bose,IT,2020-06-18 16:46:51,45.46,8.01,73.99,69,67,8.99
536,Homestead,US,2020-06-18 16:46:51,25.47,-80.48,89.01,70,40,3.36
537,Srandakan,ID,2020-06-18 16:46:51,-7.94,110.25,78.03,84,16,13.89
538,Jumla,NP,2020-06-18 16:46:51,29.27,82.18,62.08,70,100,1.72
539,Muravlenko,RU,2020-06-18 16:46:51,63.79,74.52,42.3,64,50,11.74
540,Oussouye,SN,2020-06-18 16:46:52,12.48,-16.55,96.8,79,20,9.17
541,Madera,US,2020-06-18 16:46:52,37.17,-119.83,81.0,30,2,1.99
542,Zhuhai,CN,2020-06-18 16:46:52,22.28,113.57,84.99,83,20,8.05
543,Sept-Iles,CA,2020-06-18 16:43:26,50.2,-66.38,77.0,50,75,8.05
544,Nanga Eboko,CM,2020-06-18 16:46:53,4.68,12.37,71.96,94,98,3.2
545,Cap Malheureux,MU,2020-06-18 16:46:53,-19.98,57.61,71.01,72,100,8.01
546,Along,IN,2020-06-18 16:46:53,28.17,94.77,74.03,90,100,0.89
547,Aasiaat,GL,2020-06-18 16:46:53,68.71,-52.87,38.07,77,3,8.79
548,Guerrero Negro,MX,2020-06-18 16:46:53,27.98,-114.06,69.15,60,5,13.85
549,Noumea,NC,2020-06-18 16:46:54,-22.28,166.46,66.2,88,100,9.46
550,Shimoda,JP,2020-06-18 16:46:54,34.67,138.95,59.0,93,100,1.01
551,Arica,CL,2020-06-18 16:42:01,-18.48,-70.3,64.4,68,90,9.17
552,Ocean City,US,2020-06-18 16:45:02,39.28,-74.57,73.0,83,90,6.93
553,Karratha,AU,2020-06-18 16:46:54,-20.74,116.85,71.04,57,0,5.66
554,Zomba,MW,2020-06-18 16:46:54,-15.39,35.32,59.02,88,64,5.91
555,Nehe,CN,2020-06-18 16:46:55,48.48,124.83,57.02,82,100,5.08
556,Fairbanks,US,2020-06-18 16:45:32,64.84,-147.72,62.01,62,90,4.7
557,Lasa,IT,2020-06-18 16:46:55,46.62,10.7,59.0,44,40,9.17
558,Boa Vista,BR,2020-06-18 16:46:55,2.82,-60.67,78.8,83,75,3.36
559,Port Lincoln,AU,2020-06-18 16:46:55,-34.73,135.87,58.68,48,14,23.13
560,Huarmey,PE,2020-06-18 16:46:56,-10.07,-78.15,68.83,66,60,9.06
561,Ornskoldsvik,SE,2020-06-18 16:46:56,63.29,18.72,73.4,53,46,2.24
562,Byron Bay,AU,2020-06-18 16:46:56,-28.65,153.62,62.6,72,90,12.75
563,Prince Rupert,CA,2020-06-18 16:46:13,54.32,-130.32,57.2,87,90,13.87
564,Bogatyye Saby,RU,2020-06-18 16:46:57,56.01,50.45,56.41,77,0,5.77
565,Taltal,CL,2020-06-18 16:46:14,-25.4,-70.48,69.94,39,0,4.68
566,Puerto Baquerizo Moreno,EC,2020-06-18 16:46:57,-0.9,-89.6,75.2,78,40,17.22
567,Roebourne,AU,2020-06-18 16:46:57,-20.78,117.13,70.47,54,0,4.65
568,Wajima,JP,2020-06-18 16:46:57,37.4,136.9,67.32,80,91,5.21
569,Saint-Joseph,RE,2020-06-18 16:46:53,-21.37,55.62,69.8,73,75,16.11
570,Lanzhou,CN,2020-06-18 16:46:58,36.06,103.79,73.4,31,99,4.47
571,Lantana,US,2020-06-18 16:46:58,26.59,-80.05,80.6,88,90,3.36
572,Prince Albert,CA,2020-06-18 16:46:08,53.2,-105.77,51.8,57,75,16.11
573,Rundu,NA,2020-06-18 16:46:58,-17.93,19.77,68.0,20,0,12.75
574,Chalmette,US,2020-06-18 16:46:59,29.94,-89.96,86.0,66,1,8.05
575,Srednekolymsk,RU,2020-06-18 16:46:59,67.45,153.68,71.67,43,62,3.78
576,Talcahuano,CL,2020-06-18 16:46:59,-36.72,-73.12,55.4,100,90,12.75
577,Nanning,CN,2020-06-18 16:46:59,22.82,108.32,80.6,88,74,4.47
578,Biak,ID,2020-06-18 16:46:59,-0.91,122.88,77.45,82,94,6.91
579,Markova,UA,2020-06-18 16:47:00,48.68,24.41,71.6,64,40,11.18
580,Padang,ID,2020-06-18 16:47:00,-0.95,100.35,78.84,78,100,4.43
